template_asset_id,template_path,template_category,template_kind,candidate_new_asset_id,candidate_new_path,decision,priority,geometry_action,texture_action,rig_action,animation_action,scale_pivot_action,license_gate,runtime_evidence,notes
TEM-003209,public/ui/items/orange_steel_armor_plate.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003210,public/ui/items/vigil_star_chart.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003211,public/ui/items/crownforged_warspaulders.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003212,public/ui/items/wolf_fang.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003213,public/ui/items/wisplight_globe.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003214,public/ui/items/cinderweave_raiment.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003215,public/ui/items/mirewarden_leggings.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003216,public/ui/items/fine_iron_ore.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003217,public/ui/items/marshstalker_spaulders.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003218,public/ui/items/sunken_idol_mantle.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003219,public/ui/items/marlows_grand_roast.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003220,public/ui/items/wardweave_cowl.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003221,public/ui/items/wyrmwatch_warning_banner.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003222,public/ui/items/steel_orange_armor_plate.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003223,public/ui/items/deathlord_warplate.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003224,public/ui/items/wyrmshadow_legguards.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003225,public/ui/items/stormbound_handguards.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003226,public/ui/items/bogiron_hauberk.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003227,public/ui/items/moonshroud_breastplate.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003228,public/ui/items/spool_of_thread.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003229,public/ui/items/zense_meridian.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003230,public/ui/items/morthens_cryptforged_hauberk.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003231,public/ui/items/wildgrove_cinch.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003232,public/ui/items/stormshard_leggings.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003233,public/ui/items/graskbreaker_girdle.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003234,public/ui/items/morthen_grimoire.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003235,public/ui/items/goldleaf_game_stew.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003236,public/ui/items/valefire_lantern.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003237,public/ui/items/drowned_prayer_sandals.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003238,public/ui/items/reins_grag_bear.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003239,public/ui/items/sootscale_mantle.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003240,public/ui/items/shearkeeper_gloves.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003241,public/ui/items/pale_pearl.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003242,public/ui/items/coppermail_sabatons.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003243,public/ui/items/blessed_embers.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003244,public/ui/items/widow_venom_sac.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003245,public/ui/items/mosshide_vest.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003246,public/ui/items/voidscar_handwraps.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003247,public/ui/items/heroic_crownforged_dreadhelm.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003248,public/ui/items/furyforged_warspaulders.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003249,public/ui/items/mirewarden_treads.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003250,public/ui/items/acolyte_chain_grips.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003251,public/ui/items/boneguard_breastplate.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003252,public/ui/items/game_meat.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003253,public/ui/items/gravewyrm_scale_hauberk.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003254,public/ui/items/reins_thunderstrut_gobbler.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003255,public/ui/items/deepfen_pearl.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003256,public/ui/items/tideguard_greaves.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003257,public/ui/items/cryptbone_helm.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003258,public/ui/items/stormchant_gauntlets.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003259,public/ui/items/venomfire_elixir.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003260,public/ui/items/coppermail_gauntlets.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003261,public/ui/items/tidewoven_trousers.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003262,public/ui/items/votive_chain_belt.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003263,public/ui/items/silverleaf_mana_draught.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003264,public/ui/items/shadowpulse_slippers.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003265,public/ui/items/crypt_ritual_circle.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003266,public/ui/items/saltwalker_sandals.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003267,public/ui/items/glass_vial.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003268,public/ui/items/glimmerfin_koi.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003269,public/ui/items/drownedguard_breastplate.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003270,public/ui/items/cragprowl_belt.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003271,public/ui/items/marshlight_hauberk.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003272,public/ui/items/silk_sash.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003273,public/ui/items/heroic_nighttalon_crown.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003274,public/ui/items/fine_ironbark_log.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003275,public/ui/items/resonant_steel.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003276,public/ui/items/ashstalker_legguards.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003277,public/ui/items/resonant_hide.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003278,public/ui/items/riveted_copper_girdle.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003279,public/ui/items/lesser_healing_potion.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003280,public/ui/items/silkbound_remains.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003281,public/ui/items/moonfleece_tuft.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003282,public/ui/items/highwatch_summons.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003283,public/ui/items/resonant_thread.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003284,public/ui/items/spider_silk.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003285,public/ui/items/cryptstalker_jerkin.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003286,public/ui/items/cyan_magenta_armor_plate.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003287,public/ui/items/stormbound_spaulders.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003288,public/ui/items/apprentice_robe.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003289,public/ui/items/mana_potion.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003290,public/ui/items/ironlink_hauberk.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003291,public/ui/items/eastbrook_chain_vest.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003292,public/ui/items/farshore_salt_moss.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003293,public/ui/chrome/social.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003294,public/ui/chrome/map.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003295,public/ui/chrome/dfinder.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003296,public/ui/chrome/emote.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003297,public/ui/chrome/questlog.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003298,public/ui/chrome/leaderboard.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003299,public/ui/chrome/spellbook.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003300,public/ui/chrome/character.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003301,public/ui/chrome/cards.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003302,public/ui/chrome/crafting.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003303,public/ui/chrome/ball.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003304,public/ui/chrome/arena.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003305,public/ui/chrome/donate.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003306,public/ui/chrome/bags.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003307,public/ui/chrome/chest.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003308,public/ui/chrome/professions.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003309,public/ui/chrome/talents.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003310,public/ui/chrome/book.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003311,public/ui/mobs/deepfen_spearjaw.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003312,public/ui/mobs/rift_venom_weaver.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003313,public/ui/mobs/wildheart_stalker.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003314,public/ui/mobs/nightkin_stargazer.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003315,public/ui/mobs/rift_bonewalker.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003316,public/ui/mobs/wraithbinder_maldrec.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003317,public/ui/mobs/hollow_acolyte.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003318,public/ui/mobs/vision_aldren_warrior.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003319,public/ui/mobs/pale_choir_acolyte.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003320,public/ui/mobs/sundered_horror.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003321,public/ui/mobs/bound_guardian.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003322,public/ui/mobs/gravecaller_summoner.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003323,public/ui/mobs/treant_elder.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003324,public/ui/mobs/mire_prowler.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003325,public/ui/mobs/veiled_stag.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003326,public/ui/mobs/mere_lurker.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003327,public/ui/mobs/brakka_wallbreaker.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003328,public/ui/mobs/corrupted_sporeling.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003329,public/ui/mobs/tidebound_acolyte.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003330,public/ui/mobs/deacon_voss.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003331,public/ui/mobs/lily_wisp.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003332,public/ui/mobs/sloomtooth_the_drowned.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003333,public/ui/mobs/drakemaw_broodlord.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003334,public/ui/mobs/threnos_first_voice.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003335,public/ui/mobs/dragonkin_egg.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003336,public/ui/mobs/riftspawn.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003337,public/ui/mobs/bonechill_widow.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003338,public/ui/mobs/ashbone_warcaller.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003339,public/ui/mobs/choirmother_selthe.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003340,public/ui/mobs/thunzharr_stormling.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003341,public/ui/mobs/dune_troll.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003342,public/ui/mobs/apprentice_wren.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003343,public/ui/mobs/vale_cup_ball.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003344,public/ui/mobs/emberkin.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003345,public/ui/mobs/choir_thrall.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003346,public/ui/mobs/drowned_warlord.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003347,public/ui/mobs/idol_guardian.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003348,public/ui/mobs/dragonkin_broodguard.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003349,public/ui/mobs/spellhound.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003350,public/ui/mobs/gravecaller_cultist.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003351,public/ui/mobs/wraithborn.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003352,public/ui/mobs/rift_boss_ember.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003353,public/ui/mobs/shardlord_kazzix.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003354,public/ui/mobs/harvest_sprite.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003355,public/ui/mobs/waking_warden.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003356,public/ui/mobs/stable_horse.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003357,public/ui/mobs/fen_sprite.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003358,public/ui/mobs/canopy_weaver.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003359,public/ui/mobs/grand_necromancer_velkhar.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003360,public/ui/mobs/korzul_the_gravewyrm.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003361,public/ui/mobs/varkas_boneguard.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003362,public/ui/mobs/reedbound_acolyte.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003363,public/ui/mobs/rift_rime_elemental.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003364,public/ui/mobs/wreck_thief.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003365,public/ui/mobs/gravecaller_mender.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003366,public/ui/mobs/gorrak.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003367,public/ui/mobs/rift_stone_ogre.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003368,public/ui/mobs/vale_bandit.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003369,public/ui/mobs/bog_bloat.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003370,public/ui/mobs/nythraxis_heroic_rogue_add.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003371,public/ui/mobs/grave_silt_bulwark.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003372,public/ui/mobs/widow_hatchling.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003373,public/ui/mobs/the_wreck_warden.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003374,public/ui/mobs/mogger.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003375,public/ui/mobs/rift_thornback.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003376,public/ui/mobs/sexton_marrow.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003377,public/ui/mobs/rift_pact_acolyte.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003378,public/ui/mobs/webwood_spider.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003379,public/ui/mobs/the_topiary_bull.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003380,public/ui/mobs/gravenbark_shambler.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003381,public/ui/mobs/rift_spawnling.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003382,public/ui/mobs/deathstalker_voss.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003383,public/ui/mobs/ysolei.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003384,public/ui/mobs/gloam_fox.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003385,public/ui/mobs/mirejaw_frenzy.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003386,public/ui/mobs/snowdrift_wolf.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003387,public/ui/mobs/ogre_crusher.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003388,public/ui/mobs/mirefen_broodmother.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003389,public/ui/mobs/rift_boss_tide.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003390,public/ui/mobs/vael_the_mistcaller.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003391,public/ui/mobs/old_greyjaw.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003392,public/ui/mobs/shoal_scuttler.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003393,public/ui/mobs/pyre_colossus.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003394,public/ui/mobs/rift_dread_stalker.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003395,public/ui/mobs/rift_hellguard.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003396,public/ui/mobs/veiled_doe.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003397,public/ui/mobs/moonspawn.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003398,public/ui/mobs/drowned_votary.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003399,public/ui/mobs/void_stalker.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003400,public/ui/mobs/warlock_imp.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003401,public/ui/mobs/gloam_strider.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003402,public/ui/mobs/bogtoad.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003403,public/ui/mobs/rift_storm_caller.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003404,public/ui/mobs/drowned_thrall.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003405,public/ui/mobs/fisher_bram.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003406,public/ui/mobs/ashbone_raider.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
TEM-003407,public/ui/mobs/nythraxis_skeleton_warrior.webp,Ui,IMAGE_TEXTURE,,,PENDING,,,,,,,FOUND_NEARBY,,
