duplicate_group,sha256,copy_count,asset_id,origin,relative_path,size_bytes
DUP-02044,3b1e3d70259c5e51d60534fdf90d4323debe6b1d18fa63d848f9cb7606702782,2,TEM-004034,TEMPLATE,public/ui/skills/paladin/exorcism.webp,3654
DUP-02044,3b1e3d70259c5e51d60534fdf90d4323debe6b1d18fa63d848f9cb7606702782,2,NOV-007520,NOVO,01_Assets_Organizados/UI/skills/paladin/exorcism.webp,3654
DUP-02045,2a7d1759a0d855db4a92f2c200f9f39c50fb0d2dffe1d4a98195dc118ba25482,2,TEM-004036,TEMPLATE,public/ui/skills/paladin/seal_of_righteousness.webp,4672
DUP-02045,2a7d1759a0d855db4a92f2c200f9f39c50fb0d2dffe1d4a98195dc118ba25482,2,NOV-007529,NOVO,01_Assets_Organizados/UI/skills/paladin/seal_of_righteousness.webp,4672
DUP-02046,d6bd8d777084690625507f35ff8be4a6812413f7c1f66a95aead4796f8df990c,2,TEM-004037,TEMPLATE,public/ui/skills/paladin/divine_protection.webp,3196
DUP-02046,d6bd8d777084690625507f35ff8be4a6812413f7c1f66a95aead4796f8df990c,2,NOV-007531,NOVO,01_Assets_Organizados/UI/skills/paladin/divine_protection.webp,3196
DUP-02047,731b8c4b239d7ccebc7cf90813f2df25172f5548b9b16f417fd548a9b54c8f3c,2,TEM-004039,TEMPLATE,public/ui/skills/paladin/flash_of_light.webp,2832
DUP-02047,731b8c4b239d7ccebc7cf90813f2df25172f5548b9b16f417fd548a9b54c8f3c,2,NOV-007540,NOVO,01_Assets_Organizados/UI/skills/paladin/flash_of_light.webp,2832
DUP-02048,93ef5b54077be7adb311c07b84181b37b51f48537f40979cac57ed1ab988f833,2,TEM-004040,TEMPLATE,public/ui/skills/priest/mind_blast.webp,4560
DUP-02048,93ef5b54077be7adb311c07b84181b37b51f48537f40979cac57ed1ab988f833,2,NOV-007542,NOVO,01_Assets_Organizados/UI/skills/priest/mind_blast.webp,4560
DUP-02049,d56f86219b1c7ecb075e0ef8f2d874f33214d9e05b7c6cb5b3e342f9055920bc,2,TEM-004041,TEMPLATE,public/ui/skills/priest/shadow_word_pain.webp,3004
DUP-02049,d56f86219b1c7ecb075e0ef8f2d874f33214d9e05b7c6cb5b3e342f9055920bc,2,NOV-007543,NOVO,01_Assets_Organizados/UI/skills/priest/shadow_word_pain.webp,3004
DUP-02050,8ec5469186054664f6e1414ba6a4b528a54fbdfd0d2349408a62774145eea78a,2,TEM-004042,TEMPLATE,public/ui/skills/priest/heal.webp,3772
DUP-02050,8ec5469186054664f6e1414ba6a4b528a54fbdfd0d2349408a62774145eea78a,2,NOV-007544,NOVO,01_Assets_Organizados/UI/skills/priest/heal.webp,3772
DUP-02051,62306c9d8d9c0160a3fb36f7c01d4e53678222f9d9ed8538ae9e1f0f8fc2ea9c,2,TEM-004043,TEMPLATE,public/ui/skills/priest/prayer_of_healing.webp,4120
DUP-02051,62306c9d8d9c0160a3fb36f7c01d4e53678222f9d9ed8538ae9e1f0f8fc2ea9c,2,NOV-007547,NOVO,01_Assets_Organizados/UI/skills/priest/prayer_of_healing.webp,4120
DUP-02052,4eefa48fad91d86727701dd1d344bfd8b0b5be6f37d58956c0444daba1715b1a,2,TEM-004044,TEMPLATE,public/ui/skills/priest/smite.webp,3458
DUP-02052,4eefa48fad91d86727701dd1d344bfd8b0b5be6f37d58956c0444daba1715b1a,2,NOV-007548,NOVO,01_Assets_Organizados/UI/skills/priest/smite.webp,3458
DUP-02053,0ec7caace6e30e518a621d07b859b484437368b2f1927698c7e87f19fb0ffaaa,2,TEM-004045,TEMPLATE,public/ui/skills/priest/mind_sear.webp,2472
DUP-02053,0ec7caace6e30e518a621d07b859b484437368b2f1927698c7e87f19fb0ffaaa,2,NOV-007549,NOVO,01_Assets_Organizados/UI/skills/priest/mind_sear.webp,2472
DUP-02054,b7bdbd8013efba0d0073f931bf7a1389e52d5e5282f8f79089b3cd97bd36077a,2,TEM-004046,TEMPLATE,public/ui/skills/priest/psychic_scream.webp,5152
DUP-02054,b7bdbd8013efba0d0073f931bf7a1389e52d5e5282f8f79089b3cd97bd36077a,2,NOV-007550,NOVO,01_Assets_Organizados/UI/skills/priest/psychic_scream.webp,5152
DUP-02055,554b16c038286b97a27acd7ad9bb610629a38b1854835757a758456423f049f5,2,TEM-004047,TEMPLATE,public/ui/skills/priest/lesser_heal.webp,2880
DUP-02055,554b16c038286b97a27acd7ad9bb610629a38b1854835757a758456423f049f5,2,NOV-007551,NOVO,01_Assets_Organizados/UI/skills/priest/lesser_heal.webp,2880
DUP-02056,02fd28bba5cd7e0b5c6220b18dc1d5d27eb7b887ed8bc2443a9511ff7b8a6fad,2,TEM-004048,TEMPLATE,public/ui/skills/priest/shadowform.webp,2900
DUP-02056,02fd28bba5cd7e0b5c6220b18dc1d5d27eb7b887ed8bc2443a9511ff7b8a6fad,2,NOV-007552,NOVO,01_Assets_Organizados/UI/skills/priest/shadowform.webp,2900
DUP-02057,c87b68f796211179f0f1db6378fdf8d5c779f95b09e67c25859a6862bb4cc1f8,2,TEM-004049,TEMPLATE,public/ui/skills/priest/desperate_prayer.webp,4450
DUP-02057,c87b68f796211179f0f1db6378fdf8d5c779f95b09e67c25859a6862bb4cc1f8,2,NOV-007553,NOVO,01_Assets_Organizados/UI/skills/priest/desperate_prayer.webp,4450
DUP-02058,75fe9098a613b0b2c19e12ea6bb621207f5e829de4093fa0be99fbbb33f38576,2,TEM-004050,TEMPLATE,public/ui/skills/priest/flash_heal.webp,3402
DUP-02058,75fe9098a613b0b2c19e12ea6bb621207f5e829de4093fa0be99fbbb33f38576,2,NOV-007554,NOVO,01_Assets_Organizados/UI/skills/priest/flash_heal.webp,3402
DUP-02059,f2dbd1303fa68717ac9aab05f36b65f13c6a4f3339e80d71af4bf610d01a74db,2,TEM-004051,TEMPLATE,public/ui/skills/priest/inner_focus.webp,2502
DUP-02059,f2dbd1303fa68717ac9aab05f36b65f13c6a4f3339e80d71af4bf610d01a74db,2,NOV-007555,NOVO,01_Assets_Organizados/UI/skills/priest/inner_focus.webp,2502
DUP-02060,13b0c67dfb4b4a0962fd4e0d07061bf13378a57f8a2bdfa6dc7c135b9864a025,2,TEM-004052,TEMPLATE,public/ui/skills/priest/holy_nova.webp,3124
DUP-02060,13b0c67dfb4b4a0962fd4e0d07061bf13378a57f8a2bdfa6dc7c135b9864a025,2,NOV-007556,NOVO,01_Assets_Organizados/UI/skills/priest/holy_nova.webp,3124
DUP-02061,9f8e7e3d0163f873f579f80d0a50ac748dc65023cfe037c8777b3990c43b6732,2,TEM-004053,TEMPLATE,public/ui/skills/priest/renew.webp,3406
DUP-02061,9f8e7e3d0163f873f579f80d0a50ac748dc65023cfe037c8777b3990c43b6732,2,NOV-007557,NOVO,01_Assets_Organizados/UI/skills/priest/renew.webp,3406
DUP-02062,cd6ba3dc3263524346e0c9574f572a1d46df9fde96f22827088d7e837a50fed0,2,TEM-004054,TEMPLATE,public/ui/skills/priest/power_word_shield.webp,4216
DUP-02062,cd6ba3dc3263524346e0c9574f572a1d46df9fde96f22827088d7e837a50fed0,2,NOV-007558,NOVO,01_Assets_Organizados/UI/skills/priest/power_word_shield.webp,4216
DUP-02063,19b3847fb7db81ab420a06daf9fb52a069efc6f50bc11f5f6859a21adf2df446,2,TEM-004055,TEMPLATE,public/ui/skills/priest/mind_flay.webp,4204
DUP-02063,19b3847fb7db81ab420a06daf9fb52a069efc6f50bc11f5f6859a21adf2df446,2,NOV-007560,NOVO,01_Assets_Organizados/UI/skills/priest/mind_flay.webp,4204
DUP-02064,8b3ce953a775b16f48e341b3d46a88b43f8d20c40224e898be235773868d37e8,2,TEM-004056,TEMPLATE,public/ui/skills/priest/power_infusion.webp,3432
DUP-02064,8b3ce953a775b16f48e341b3d46a88b43f8d20c40224e898be235773868d37e8,2,NOV-007561,NOVO,01_Assets_Organizados/UI/skills/priest/power_infusion.webp,3432
DUP-02065,115fa9fa06b577324796003e0940a5ce1418388c7ae6333661afeee92ee7a66e,2,TEM-004057,TEMPLATE,public/ui/skills/priest/silence.webp,3252
DUP-02065,115fa9fa06b577324796003e0940a5ce1418388c7ae6333661afeee92ee7a66e,2,NOV-007564,NOVO,01_Assets_Organizados/UI/skills/priest/silence.webp,3252
DUP-02066,af79dafcf562bfde7af2b27e4044faa80198eee023f51c61017c85f76c227f1e,2,TEM-004058,TEMPLATE,public/ui/skills/priest/power_word_fortitude.webp,3584
DUP-02066,af79dafcf562bfde7af2b27e4044faa80198eee023f51c61017c85f76c227f1e,2,NOV-007565,NOVO,01_Assets_Organizados/UI/skills/priest/power_word_fortitude.webp,3584
DUP-02067,e52397e37d844b5d73c6012b511b9532b9059978744cd55bcb7f874311c0155d,2,TEM-004059,TEMPLATE,public/ui/skills/hunter/mongoose_bite.webp,3296
DUP-02067,e52397e37d844b5d73c6012b511b9532b9059978744cd55bcb7f874311c0155d,2,NOV-007566,NOVO,01_Assets_Organizados/UI/skills/hunter/mongoose_bite.webp,3296
DUP-02068,2c07ed6244fa87627b792fafbc68e2f8101c8602b1f2cfc4300c2e736930edb4,2,TEM-004060,TEMPLATE,public/ui/skills/hunter/multi_shot.webp,5484
DUP-02068,2c07ed6244fa87627b792fafbc68e2f8101c8602b1f2cfc4300c2e736930edb4,2,NOV-007568,NOVO,01_Assets_Organizados/UI/skills/hunter/multi_shot.webp,5484
DUP-02069,edde8197b236c60d0691a4210334cab380f7c50bec43d9d9e039e0fc33192326,2,TEM-004061,TEMPLATE,public/ui/skills/hunter/rapid_fire.webp,4364
DUP-02069,edde8197b236c60d0691a4210334cab380f7c50bec43d9d9e039e0fc33192326,2,NOV-007570,NOVO,01_Assets_Organizados/UI/skills/hunter/rapid_fire.webp,4364
DUP-02070,c3d2d104f38919cab67100fafa1627c443e7cc3c200622d9855d1c9b6e6d732c,2,TEM-004062,TEMPLATE,public/ui/skills/hunter/arcane_shot.webp,4052
DUP-02070,c3d2d104f38919cab67100fafa1627c443e7cc3c200622d9855d1c9b6e6d732c,2,NOV-007573,NOVO,01_Assets_Organizados/UI/skills/hunter/arcane_shot.webp,4052
DUP-02071,54c02488b2f21b137f0b4b0ae15d1575c492828eed93cc8466993555efc30796,2,TEM-004063,TEMPLATE,public/ui/skills/hunter/wyvern_sting.webp,2214
DUP-02071,54c02488b2f21b137f0b4b0ae15d1575c492828eed93cc8466993555efc30796,2,NOV-007574,NOVO,01_Assets_Organizados/UI/skills/hunter/wyvern_sting.webp,2214
DUP-02072,08a675bee6d08e5bc15b9124c43cba6ecd4a01310ae344e11d0fb46040652896,2,TEM-004064,TEMPLATE,public/ui/skills/hunter/concussive_shot.webp,4374
DUP-02072,08a675bee6d08e5bc15b9124c43cba6ecd4a01310ae344e11d0fb46040652896,2,NOV-007575,NOVO,01_Assets_Organizados/UI/skills/hunter/concussive_shot.webp,4374
DUP-02073,03903e6e601ddbb3bb5c3ccce8f3847d0bb5ec369b7d1d116fb2a46e37187459,2,TEM-004065,TEMPLATE,public/ui/skills/hunter/frost_trap.webp,3410
DUP-02073,03903e6e601ddbb3bb5c3ccce8f3847d0bb5ec369b7d1d116fb2a46e37187459,2,NOV-007576,NOVO,01_Assets_Organizados/UI/skills/hunter/frost_trap.webp,3410
DUP-02074,e0e3af9ada149568454262976b50ca10fdead2d688ef76903b5b659be7418311,2,TEM-004066,TEMPLATE,public/ui/skills/hunter/counter_shot.webp,4822
DUP-02074,e0e3af9ada149568454262976b50ca10fdead2d688ef76903b5b659be7418311,2,NOV-007577,NOVO,01_Assets_Organizados/UI/skills/hunter/counter_shot.webp,4822
DUP-02075,23276361daf38710111c9c50ab9d0c73d367b3df8c5704966917bb725356e343,2,TEM-004067,TEMPLATE,public/ui/skills/hunter/raptor_strike.webp,4356
DUP-02075,23276361daf38710111c9c50ab9d0c73d367b3df8c5704966917bb725356e343,2,NOV-007578,NOVO,01_Assets_Organizados/UI/skills/hunter/raptor_strike.webp,4356
DUP-02076,ea171c1eeda2260148b10b4574395a4db49220045b7a24e924e4ef36ef380a0d,2,TEM-004068,TEMPLATE,public/ui/skills/hunter/mend_pet.webp,3686
DUP-02076,ea171c1eeda2260148b10b4574395a4db49220045b7a24e924e4ef36ef380a0d,2,NOV-007580,NOVO,01_Assets_Organizados/UI/skills/hunter/mend_pet.webp,3686
DUP-02077,0f28075b4f285159b7d4416d13e74049d519989b84191622aadde6207ba6a59b,2,TEM-004069,TEMPLATE,public/ui/skills/hunter/aspect_of_the_cheetah.webp,3812
DUP-02077,0f28075b4f285159b7d4416d13e74049d519989b84191622aadde6207ba6a59b,2,NOV-007581,NOVO,01_Assets_Organizados/UI/skills/hunter/aspect_of_the_cheetah.webp,3812
DUP-02078,afd20c39eab192ff5a0f58553fe3fcde6bb055e32bcf30b4951b4e6e67172aa0,2,TEM-004070,TEMPLATE,public/ui/skills/hunter/revive_pet.webp,4440
DUP-02078,afd20c39eab192ff5a0f58553fe3fcde6bb055e32bcf30b4951b4e6e67172aa0,2,NOV-007582,NOVO,01_Assets_Organizados/UI/skills/hunter/revive_pet.webp,4440
DUP-02079,144a00fa8c3174f829fa2e7f949b163886104eae67af77cbc14d5ec05a082c32,2,TEM-004071,TEMPLATE,public/ui/skills/hunter/volley.webp,5776
DUP-02079,144a00fa8c3174f829fa2e7f949b163886104eae67af77cbc14d5ec05a082c32,2,NOV-007583,NOVO,01_Assets_Organizados/UI/skills/hunter/volley.webp,5776
DUP-02080,990fadabd966ea9577b48ec1652361b468b002ea8c35e9c7e42bd501d9203e79,2,TEM-004072,TEMPLATE,public/ui/skills/hunter/dismiss_pet.webp,3502
DUP-02080,990fadabd966ea9577b48ec1652361b468b002ea8c35e9c7e42bd501d9203e79,2,NOV-007584,NOVO,01_Assets_Organizados/UI/skills/hunter/dismiss_pet.webp,3502
DUP-02081,91426e37b47bcb4482e4aa73ad7029a44e2db420948ce6ba153d94362ec3c744,2,TEM-004073,TEMPLATE,public/ui/skills/hunter/wing_clip.webp,3598
DUP-02081,91426e37b47bcb4482e4aa73ad7029a44e2db420948ce6ba153d94362ec3c744,2,NOV-007585,NOVO,01_Assets_Organizados/UI/skills/hunter/wing_clip.webp,3598
DUP-02082,a97a920de62b229820a017938d2954954d1811ec6eaad9df2085bcc21022a62d,2,TEM-004074,TEMPLATE,public/ui/skills/hunter/bestial_wrath.webp,4376
DUP-02082,a97a920de62b229820a017938d2954954d1811ec6eaad9df2085bcc21022a62d,2,NOV-007587,NOVO,01_Assets_Organizados/UI/skills/hunter/bestial_wrath.webp,4376
DUP-02083,f4fb247f85c6d88ec061df9d53f01be9afc3b00d39f949048da7ae0ed18689bc,2,TEM-004075,TEMPLATE,public/ui/skills/hunter/serpent_sting.webp,2290
DUP-02083,f4fb247f85c6d88ec061df9d53f01be9afc3b00d39f949048da7ae0ed18689bc,2,NOV-007589,NOVO,01_Assets_Organizados/UI/skills/hunter/serpent_sting.webp,2290
DUP-02084,13838d2a986546dac23878542865df643316ce2506dceeb160e81296a1a5f518,2,TEM-004076,TEMPLATE,public/ui/skills/hunter/startle_shot.webp,3888
DUP-02084,13838d2a986546dac23878542865df643316ce2506dceeb160e81296a1a5f518,2,NOV-007590,NOVO,01_Assets_Organizados/UI/skills/hunter/startle_shot.webp,3888
DUP-02085,69ce33918ee90dd6fb80b15abe18d38c9d3f684c135d5b31734a367e3f296734,2,TEM-004077,TEMPLATE,public/ui/skills/hunter/aimed_shot.webp,4288
DUP-02085,69ce33918ee90dd6fb80b15abe18d38c9d3f684c135d5b31734a367e3f296734,2,NOV-007592,NOVO,01_Assets_Organizados/UI/skills/hunter/aimed_shot.webp,4288
DUP-02086,87d3fce148c5378bb376eced3a7b4f176d8764f07960275840433ea906838f01,2,TEM-004078,TEMPLATE,public/ui/skills/hunter/aspect_of_the_wild.webp,4574
DUP-02086,87d3fce148c5378bb376eced3a7b4f176d8764f07960275840433ea906838f01,2,NOV-007593,NOVO,01_Assets_Organizados/UI/skills/hunter/aspect_of_the_wild.webp,4574
DUP-02087,07c0522703576de23ad4badfdaaaafd935a6a85e7cbd8633ec85c2f8f64b6151,2,TEM-004079,TEMPLATE,public/ui/skills/hunter/trueshot_aura.webp,3658
DUP-02087,07c0522703576de23ad4badfdaaaafd935a6a85e7cbd8633ec85c2f8f64b6151,2,NOV-007597,NOVO,01_Assets_Organizados/UI/skills/hunter/trueshot_aura.webp,3658
DUP-02088,cf43d690eaf22aa9db8162e8c0b4c35f6da9e37206fb0a02ee084103470cf951,2,TEM-004080,TEMPLATE,public/ui/skills/hunter/aspect_of_the_monkey.webp,3234
DUP-02088,cf43d690eaf22aa9db8162e8c0b4c35f6da9e37206fb0a02ee084103470cf951,2,NOV-007599,NOVO,01_Assets_Organizados/UI/skills/hunter/aspect_of_the_monkey.webp,3234
DUP-02089,4f49ea9fa05d82b19a3e5c292012b04fe2282e013feb14d727cba0c4082b5ad8,2,TEM-004081,TEMPLATE,public/ui/skills/hunter/deterrence.webp,4516
DUP-02089,4f49ea9fa05d82b19a3e5c292012b04fe2282e013feb14d727cba0c4082b5ad8,2,NOV-007600,NOVO,01_Assets_Organizados/UI/skills/hunter/deterrence.webp,4516
DUP-02090,529d6fc108dd93be2eae47425a68eb115aa72d21921e168d2a876a01b9c92fdf,2,TEM-004082,TEMPLATE,public/ui/skills/hunter/aspect_of_the_hawk.webp,4554
DUP-02090,529d6fc108dd93be2eae47425a68eb115aa72d21921e168d2a876a01b9c92fdf,2,NOV-007603,NOVO,01_Assets_Organizados/UI/skills/hunter/aspect_of_the_hawk.webp,4554
DUP-02091,70e4613a50fc4b12989f7dc25b235dbf5d4a20c9b7902db4753c4b708c71a109,2,TEM-004083,TEMPLATE,public/ui/skills/hunter/tame_beast.webp,2726
DUP-02091,70e4613a50fc4b12989f7dc25b235dbf5d4a20c9b7902db4753c4b708c71a109,2,NOV-007604,NOVO,01_Assets_Organizados/UI/skills/hunter/tame_beast.webp,2726
DUP-02092,105089201d5e70f02d0cd04075bd42cc65f3a42bb0dc9fb25f18aa110e61b58f,2,TEM-004084,TEMPLATE,public/ui/skills/warlock/howl_of_terror.webp,5748
DUP-02092,105089201d5e70f02d0cd04075bd42cc65f3a42bb0dc9fb25f18aa110e61b58f,2,NOV-007607,NOVO,01_Assets_Organizados/UI/skills/warlock/howl_of_terror.webp,5748
DUP-02093,2c26ac0f897a04898b5947417960a135da16f79a1265e20902f6f64da79ca3e3,2,TEM-004085,TEMPLATE,public/ui/skills/warlock/shadowburn.webp,2880
DUP-02093,2c26ac0f897a04898b5947417960a135da16f79a1265e20902f6f64da79ca3e3,2,NOV-007608,NOVO,01_Assets_Organizados/UI/skills/warlock/shadowburn.webp,2880
DUP-02094,f73df7c8031455fa49fd7f77fba5d3fb6865f567bec684cc6b7650f67695948f,2,TEM-004086,TEMPLATE,public/ui/skills/warlock/summon_felhunter.webp,4144
DUP-02094,f73df7c8031455fa49fd7f77fba5d3fb6865f567bec684cc6b7650f67695948f,2,NOV-007609,NOVO,01_Assets_Organizados/UI/skills/warlock/summon_felhunter.webp,4144
DUP-02095,dde8b89712b7de113267769b6aad73266cca0e5004449947386263f2446a60da,2,TEM-004087,TEMPLATE,public/ui/skills/warlock/metamorphosis.webp,5040
DUP-02095,dde8b89712b7de113267769b6aad73266cca0e5004449947386263f2446a60da,2,NOV-007615,NOVO,01_Assets_Organizados/UI/skills/warlock/metamorphosis.webp,5040
DUP-02096,86792cac6a199da2a82183481ac80e92d46ee9944d6367a884a8f45eaa3b16f4,2,TEM-004088,TEMPLATE,public/ui/skills/warlock/summon_felguard.webp,4856
DUP-02096,86792cac6a199da2a82183481ac80e92d46ee9944d6367a884a8f45eaa3b16f4,2,NOV-007621,NOVO,01_Assets_Organizados/UI/skills/warlock/summon_felguard.webp,4856
DUP-02097,8bd1a1dc6f4f4218e655076f826e99b69918d89fcb94f270db6378814015470a,2,TEM-004089,TEMPLATE,public/ui/skills/warlock/summon_infernal.webp,5162
DUP-02097,8bd1a1dc6f4f4218e655076f826e99b69918d89fcb94f270db6378814015470a,2,NOV-007624,NOVO,01_Assets_Organizados/UI/skills/warlock/summon_infernal.webp,5162
DUP-02098,bf6dec690f35f2c081dedc12cf50cb0cfad90f41671cdec131074b8c1ba2c9ff,2,TEM-004090,TEMPLATE,public/ui/skills/warlock/immolate.webp,3558
DUP-02098,bf6dec690f35f2c081dedc12cf50cb0cfad90f41671cdec131074b8c1ba2c9ff,2,NOV-007632,NOVO,01_Assets_Organizados/UI/skills/warlock/immolate.webp,3558
DUP-02099,beb116935f543405ea0fcba45ea1b8c4186e4e8eb5905fce288cb098ac62764b,2,TEM-004091,TEMPLATE,public/ui/skills/warlock/corruption.webp,4306
DUP-02099,beb116935f543405ea0fcba45ea1b8c4186e4e8eb5905fce288cb098ac62764b,2,NOV-007638,NOVO,01_Assets_Organizados/UI/skills/warlock/corruption.webp,4306
DUP-02100,210f7ea933465d3133358b527a0eb6675c6b2c70a43ce2db486d6f558e851c9e,2,TEM-004092,TEMPLATE,public/ui/skills/warlock/voidfeast.webp,5232
DUP-02100,210f7ea933465d3133358b527a0eb6675c6b2c70a43ce2db486d6f558e851c9e,2,NOV-007640,NOVO,01_Assets_Organizados/UI/skills/warlock/voidfeast.webp,5232
DUP-02101,c5cd63e2437c0188a228cf7a9e98a905f46ecf957662df846f48c901659bc605,2,TEM-004093,TEMPLATE,public/ui/skills/warlock/demon_skin.webp,5500
DUP-02101,c5cd63e2437c0188a228cf7a9e98a905f46ecf957662df846f48c901659bc605,2,NOV-007643,NOVO,01_Assets_Organizados/UI/skills/warlock/demon_skin.webp,5500
DUP-02102,4fd25eafe8c364d49a09820285e32e17886cc3e154cd31928b4f4a8425df2371,2,TEM-004094,TEMPLATE,public/ui/skills/warlock/chaos_bolt.webp,7082
DUP-02102,4fd25eafe8c364d49a09820285e32e17886cc3e154cd31928b4f4a8425df2371,2,NOV-007645,NOVO,01_Assets_Organizados/UI/skills/warlock/chaos_bolt.webp,7082
DUP-02103,def30aaf4cb4602e8e4894f3b3d4f3cf815c7d9866e52e54c3e3c6cca08af407,2,TEM-004095,TEMPLATE,public/ui/skills/warlock/summon_voidwalker.webp,3170
DUP-02103,def30aaf4cb4602e8e4894f3b3d4f3cf815c7d9866e52e54c3e3c6cca08af407,2,NOV-007649,NOVO,01_Assets_Organizados/UI/skills/warlock/summon_voidwalker.webp,3170
DUP-02104,3485728f58686329d0d4bd4c50ca80da69ce9880d7668b9bc2520a5f993afb7b,2,TEM-004096,TEMPLATE,public/ui/skills/warlock/rain_of_fire.webp,6706
DUP-02104,3485728f58686329d0d4bd4c50ca80da69ce9880d7668b9bc2520a5f993afb7b,2,NOV-007651,NOVO,01_Assets_Organizados/UI/skills/warlock/rain_of_fire.webp,6706
DUP-02105,b40b58e4df511dcf2da7601a1fe7b00c56f032671e4a214352adaef2ff9aea00,2,TEM-004097,TEMPLATE,public/ui/skills/warlock/summon_doomguard.webp,3666
DUP-02105,b40b58e4df511dcf2da7601a1fe7b00c56f032671e4a214352adaef2ff9aea00,2,NOV-007655,NOVO,01_Assets_Organizados/UI/skills/warlock/summon_doomguard.webp,3666
DUP-02106,2dda5558a50d6b6b7149a956091adab9b68a60f4fcbe3b6bf1bdfff649b725c5,2,TEM-004098,TEMPLATE,public/ui/skills/warlock/conflagrate.webp,7374
DUP-02106,2dda5558a50d6b6b7149a956091adab9b68a60f4fcbe3b6bf1bdfff649b725c5,2,NOV-007657,NOVO,01_Assets_Organizados/UI/skills/warlock/conflagrate.webp,7374
DUP-02107,52a8ae932631be599309ad51fe197bd58fb50c1462f58770e5b0308f04cef986,2,TEM-004099,TEMPLATE,public/ui/skills/warlock/curse_of_agony.webp,4360
DUP-02107,52a8ae932631be599309ad51fe197bd58fb50c1462f58770e5b0308f04cef986,2,NOV-007658,NOVO,01_Assets_Organizados/UI/skills/warlock/curse_of_agony.webp,4360
DUP-02108,897a17c7969cd017dd6f64d6113f70eebc5b86f0ffd82c719e8d03a56d04cf17,2,TEM-004100,TEMPLATE,public/ui/skills/warlock/curse_of_exhaustion.webp,5358
DUP-02108,897a17c7969cd017dd6f64d6113f70eebc5b86f0ffd82c719e8d03a56d04cf17,2,NOV-007661,NOVO,01_Assets_Organizados/UI/skills/warlock/curse_of_exhaustion.webp,5358
DUP-02109,2b24d356a44ed52232150d44b98b12e7a944e352266b4fe5087d5ac423a41a7c,2,TEM-004101,TEMPLATE,public/ui/skills/warlock/shadow_bolt.webp,3582
DUP-02109,2b24d356a44ed52232150d44b98b12e7a944e352266b4fe5087d5ac423a41a7c,2,NOV-007662,NOVO,01_Assets_Organizados/UI/skills/warlock/shadow_bolt.webp,3582
DUP-02110,0dd58f622a340e5c6932c15f318e20fbb20d6e836aa5f7e5508d459ee5c0ce2a,2,TEM-004102,TEMPLATE,public/ui/skills/warlock/summon_imp.webp,4004
DUP-02110,0dd58f622a340e5c6932c15f318e20fbb20d6e836aa5f7e5508d459ee5c0ce2a,2,NOV-007664,NOVO,01_Assets_Organizados/UI/skills/warlock/summon_imp.webp,4004
DUP-02111,12d0c0d79d826b022028cfaf21dd570af41b5a6d5a271a49e2bdbc925cf1de30,2,TEM-004103,TEMPLATE,public/ui/skills/warlock/siphon_life.webp,4618
DUP-02111,12d0c0d79d826b022028cfaf21dd570af41b5a6d5a271a49e2bdbc925cf1de30,2,NOV-007668,NOVO,01_Assets_Organizados/UI/skills/warlock/siphon_life.webp,4618
DUP-02112,ad80f8b4d51bf097107a66ee4a655d48eda7483b91e31cfe97b4cafe02dc67e8,2,TEM-004104,TEMPLATE,public/ui/skills/warlock/fear.webp,2924
DUP-02112,ad80f8b4d51bf097107a66ee4a655d48eda7483b91e31cfe97b4cafe02dc67e8,2,NOV-007671,NOVO,01_Assets_Organizados/UI/skills/warlock/fear.webp,2924
DUP-02113,55a6587538161bdd26fa472b4a59f53496275d302a2e5d4e770826599a730707,2,TEM-004105,TEMPLATE,public/ui/skills/warlock/life_tap.webp,4396
DUP-02113,55a6587538161bdd26fa472b4a59f53496275d302a2e5d4e770826599a730707,2,NOV-007673,NOVO,01_Assets_Organizados/UI/skills/warlock/life_tap.webp,4396
DUP-02114,1b088954699f34f5a91c7d942f8cb8d6724c3c1054152deeeefa9ca0a9dd0d97,2,TEM-004106,TEMPLATE,public/ui/skills/warlock/searing_pain.webp,5018
DUP-02114,1b088954699f34f5a91c7d942f8cb8d6724c3c1054152deeeefa9ca0a9dd0d97,2,NOV-007677,NOVO,01_Assets_Organizados/UI/skills/warlock/searing_pain.webp,5018
DUP-02115,43ddc3c529fa4db48044ef5ccf6e7244f9735cf92c652736b078482242845ec7,2,TEM-004107,TEMPLATE,public/ui/skills/warlock/summon_succubus.webp,4372
DUP-02115,43ddc3c529fa4db48044ef5ccf6e7244f9735cf92c652736b078482242845ec7,2,NOV-007680,NOVO,01_Assets_Organizados/UI/skills/warlock/summon_succubus.webp,4372
DUP-02116,6ce57d891bf45afb89390d596113b8034fa335531d62a50163f8de5c10a6205c,2,TEM-004108,TEMPLATE,public/ui/skills/warlock/death_coil.webp,5518
DUP-02116,6ce57d891bf45afb89390d596113b8034fa335531d62a50163f8de5c10a6205c,2,NOV-007681,NOVO,01_Assets_Organizados/UI/skills/warlock/death_coil.webp,5518
DUP-02117,63b9bde9f9efeeec45b98dc4b6ab60d908188d52aab3f4d654ec1a8a60345666,2,TEM-004109,TEMPLATE,public/ui/skills/warlock/spell_lock.webp,5346
DUP-02117,63b9bde9f9efeeec45b98dc4b6ab60d908188d52aab3f4d654ec1a8a60345666,2,NOV-007683,NOVO,01_Assets_Organizados/UI/skills/warlock/spell_lock.webp,5346
