scope,relative_path,category,file_name,extension,size_bytes,size_kb,size_mb,mapping_status,mapping_source,mapping_target,mapping_label,triangles,vertices,materials,textures_in_gltf,image_width,image_height,image_mode
runtime_models,dungeon/gravestone.glb,dungeon,gravestone.glb,.glb,31808,31.06,0.0303,UNMAPPED,,,,271,334,1,1,,,
runtime_models,dungeon/haybale.glb,dungeon,haybale.glb,.glb,37360,36.48,0.0356,UNMAPPED,,,,444,640,1,1,,,
runtime_models,dungeon/keg.glb,dungeon,keg.glb,.glb,40192,39.25,0.0383,UNMAPPED,,,,807,1187,1,1,,,
runtime_models,dungeon/keg_decorated.glb,dungeon,keg_decorated.glb,.glb,63516,62.03,0.0606,UNMAPPED,,,,2058,3217,1,1,,,
runtime_models,dungeon/key.glb,dungeon,key.glb,.glb,32364,31.61,0.0309,UNMAPPED,,,,160,160,1,1,,,
runtime_models,dungeon/key_gold.glb,dungeon,key_gold.glb,.glb,32380,31.62,0.0309,UNMAPPED,,,,160,160,1,1,,,
runtime_models,dungeon/keyring.glb,dungeon,keyring.glb,.glb,38896,37.98,0.0371,UNMAPPED,,,,728,714,1,1,,,
runtime_models,dungeon/keyring_hanging.glb,dungeon,keyring_hanging.glb,.glb,39008,38.09,0.0372,UNMAPPED,,,,728,714,1,1,,,
runtime_models,dungeon/lantern_hanging.glb,dungeon,lantern_hanging.glb,.glb,36308,35.46,0.0346,UNMAPPED,,,,472,520,1,1,,,
runtime_models,dungeon/lantern_standing.glb,dungeon,lantern_standing.glb,.glb,34196,33.39,0.0326,UNMAPPED,,,,264,338,1,1,,,
runtime_models,dungeon/lollipop_blue.glb,dungeon,lollipop_blue.glb,.glb,34116,33.32,0.0325,UNMAPPED,,,,216,325,1,1,,,
runtime_models,dungeon/lollipop_brown.glb,dungeon,lollipop_brown.glb,.glb,34116,33.32,0.0325,UNMAPPED,,,,216,325,1,1,,,
runtime_models,dungeon/lollipop_green.glb,dungeon,lollipop_green.glb,.glb,34116,33.32,0.0325,UNMAPPED,,,,216,325,1,1,,,
runtime_models,dungeon/lollipop_orange.glb,dungeon,lollipop_orange.glb,.glb,34116,33.32,0.0325,UNMAPPED,,,,216,325,1,1,,,
runtime_models,dungeon/lollipop_pink.glb,dungeon,lollipop_pink.glb,.glb,34124,33.32,0.0325,UNMAPPED,,,,216,325,1,1,,,
runtime_models,dungeon/lollipop_purple.glb,dungeon,lollipop_purple.glb,.glb,34124,33.32,0.0325,UNMAPPED,,,,216,325,1,1,,,
runtime_models,dungeon/maze_short.glb,dungeon,maze_short.glb,.glb,39672,38.74,0.0378,UNMAPPED,,,,558,882,1,1,,,
runtime_models,dungeon/maze_tall.glb,dungeon,maze_tall.glb,.glb,39556,38.63,0.0377,UNMAPPED,,,,558,884,1,1,,,
runtime_models,dungeon/path_a.glb,dungeon,path_a.glb,.glb,34316,33.51,0.0327,UNMAPPED,,,,361,391,1,1,,,
runtime_models,dungeon/path_b.glb,dungeon,path_b.glb,.glb,34292,33.49,0.0327,UNMAPPED,,,,370,386,1,1,,,
runtime_models,dungeon/path_c.glb,dungeon,path_c.glb,.glb,34768,33.95,0.0332,UNMAPPED,,,,393,436,1,1,,,
runtime_models,dungeon/path_d.glb,dungeon,path_d.glb,.glb,33500,32.71,0.0319,UNMAPPED,,,,275,300,1,1,,,
runtime_models,dungeon/pickaxe.glb,dungeon,pickaxe.glb,.glb,32256,31.5,0.0308,UNMAPPED,,,,144,158,1,1,,,
runtime_models,dungeon/pickaxe_gold.glb,dungeon,pickaxe_gold.glb,.glb,32268,31.51,0.0308,UNMAPPED,,,,144,158,1,1,,,
runtime_models,dungeon/pillar.glb,dungeon,pillar.glb,.glb,29452,28.76,0.0281,UNMAPPED,,,,136,241,1,1,,,
runtime_models,dungeon/pillar_decorated.glb,dungeon,pillar_decorated.glb,.glb,40800,39.84,0.0389,UNMAPPED,,,,761,1276,1,1,,,
runtime_models,dungeon/pitchfork.glb,dungeon,pitchfork.glb,.glb,34932,34.11,0.0333,UNMAPPED,,,,390,399,1,1,,,
runtime_models,dungeon/plaque.glb,dungeon,plaque.glb,.glb,31832,31.09,0.0304,UNMAPPED,,,,88,160,1,1,,,
runtime_models,dungeon/plaque_candles.glb,dungeon,plaque_candles.glb,.glb,34584,33.77,0.033,UNMAPPED,,,,418,615,1,1,,,
runtime_models,dungeon/plate.glb,dungeon,plate.glb,.glb,31928,31.18,0.0304,UNMAPPED,,,,120,143,1,1,,,
runtime_models,dungeon/plate_food_a.glb,dungeon,plate_food_a.glb,.glb,37164,36.29,0.0354,UNMAPPED,,,,547,558,1,1,,,
runtime_models,dungeon/plate_food_b.glb,dungeon,plate_food_b.glb,.glb,34460,33.65,0.0329,UNMAPPED,,,,306,334,1,1,,,
runtime_models,dungeon/plate_small.glb,dungeon,plate_small.glb,.glb,31936,31.19,0.0305,UNMAPPED,,,,120,143,1,1,,,
runtime_models,dungeon/plate_stack.glb,dungeon,plate_stack.glb,.glb,35240,34.41,0.0336,UNMAPPED,,,,360,427,1,1,,,
runtime_models,dungeon/post.glb,dungeon,post.glb,.glb,31596,30.86,0.0301,UNMAPPED,,,,92,136,1,1,,,
runtime_models,dungeon/post_lantern.glb,dungeon,post_lantern.glb,.glb,39608,38.68,0.0378,UNMAPPED,,,,568,693,1,1,,,
runtime_models,dungeon/post_skull.glb,dungeon,post_skull.glb,.glb,41284,40.32,0.0394,UNMAPPED,,,,776,787,1,1,,,
runtime_models,dungeon/pumpkin_orange.glb,dungeon,pumpkin_orange.glb,.glb,33284,32.5,0.0317,UNMAPPED,,,,306,212,1,1,,,
runtime_models,dungeon/pumpkin_orange_jackolantern.glb,dungeon,pumpkin_orange_jackolantern.glb,.glb,34812,34.0,0.0332,UNMAPPED,,,,374,347,1,1,,,
runtime_models,dungeon/pumpkin_orange_small.glb,dungeon,pumpkin_orange_small.glb,.glb,33496,32.71,0.0319,UNMAPPED,,,,322,229,1,1,,,
runtime_models,dungeon/pumpkin_yellow.glb,dungeon,pumpkin_yellow.glb,.glb,33292,32.51,0.0317,UNMAPPED,,,,306,212,1,1,,,
runtime_models,dungeon/pumpkin_yellow_jackolantern.glb,dungeon,pumpkin_yellow_jackolantern.glb,.glb,34808,33.99,0.0332,UNMAPPED,,,,374,347,1,1,,,
runtime_models,dungeon/pumpkin_yellow_small.glb,dungeon,pumpkin_yellow_small.glb,.glb,33500,32.71,0.0319,UNMAPPED,,,,322,229,1,1,,,
runtime_models,dungeon/ribcage.glb,dungeon,ribcage.glb,.glb,44328,43.29,0.0423,UNMAPPED,,,,1240,1401,1,1,,,
runtime_models,dungeon/rocks.glb,dungeon,rocks.glb,.glb,34040,33.24,0.0325,UNMAPPED,,,,146,294,1,1,,,
runtime_models,dungeon/rocks_decorated.glb,dungeon,rocks_decorated.glb,.glb,43116,42.11,0.0411,UNMAPPED,,,,681,1197,1,1,,,
runtime_models,dungeon/rocks_gold.glb,dungeon,rocks_gold.glb,.glb,38092,37.2,0.0363,UNMAPPED,,,,307,655,1,1,,,
runtime_models,dungeon/rocks_small.glb,dungeon,rocks_small.glb,.glb,34000,33.2,0.0324,UNMAPPED,,,,140,292,1,1,,,
runtime_models,dungeon/rubble_half.glb,dungeon,rubble_half.glb,.glb,33464,32.68,0.0319,UNMAPPED,,,,390,607,1,1,,,
runtime_models,dungeon/rubble_large.glb,dungeon,rubble_large.glb,.glb,42744,41.74,0.0408,UNMAPPED,,,,788,1200,1,1,,,
runtime_models,dungeon/scaffold_beam_corner.glb,dungeon,scaffold_beam_corner.glb,.glb,31136,30.41,0.0297,UNMAPPED,,,,36,69,1,1,,,
runtime_models,dungeon/scaffold_beam_wall.glb,dungeon,scaffold_beam_wall.glb,.glb,30672,29.95,0.0293,UNMAPPED,,,,16,30,1,1,,,
runtime_models,dungeon/scaffold_beams_connected.glb,dungeon,scaffold_beams_connected.glb,.glb,32220,31.46,0.0307,UNMAPPED,,,,108,188,1,1,,,
runtime_models,dungeon/scaffold_frame_large.glb,dungeon,scaffold_frame_large.glb,.glb,32764,32.0,0.0312,UNMAPPED,,,,132,256,1,1,,,
runtime_models,dungeon/scaffold_frame_small.glb,dungeon,scaffold_frame_small.glb,.glb,32820,32.05,0.0313,UNMAPPED,,,,132,256,1,1,,,
runtime_models,dungeon/scaffold_pillar_corner.glb,dungeon,scaffold_pillar_corner.glb,.glb,31340,30.61,0.0299,UNMAPPED,,,,49,94,1,1,,,
runtime_models,dungeon/scaffold_pillar_wall.glb,dungeon,scaffold_pillar_wall.glb,.glb,31368,30.63,0.0299,UNMAPPED,,,,52,100,1,1,,,
runtime_models,dungeon/scaffold_pillar_wall_cross.glb,dungeon,scaffold_pillar_wall_cross.glb,.glb,31732,30.99,0.0303,UNMAPPED,,,,80,142,1,1,,,
runtime_models,dungeon/scaffold_pillar_wall_cross_top.glb,dungeon,scaffold_pillar_wall_cross_top.glb,.glb,31740,31.0,0.0303,UNMAPPED,,,,80,142,1,1,,,
runtime_models,dungeon/scaffold_pillar_wall_torch.glb,dungeon,scaffold_pillar_wall_torch.glb,.glb,35496,34.66,0.0339,UNMAPPED,,,,330,511,1,1,,,
runtime_models,dungeon/scaffold_pillars_connected.glb,dungeon,scaffold_pillars_connected.glb,.glb,32768,32.0,0.0312,UNMAPPED,,,,140,248,1,1,,,
runtime_models,dungeon/scaffold_pillars_connected_torch.glb,dungeon,scaffold_pillars_connected_torch.glb,.glb,40908,39.95,0.039,UNMAPPED,,,,696,1070,1,1,,,
runtime_models,dungeon/scarecrow.glb,dungeon,scarecrow.glb,.glb,50984,49.79,0.0486,UNMAPPED,,,,1586,1787,1,1,,,
runtime_models,dungeon/shelf_large.glb,dungeon,shelf_large.glb,.glb,31692,30.95,0.0302,UNMAPPED,,,,76,142,1,1,,,
runtime_models,dungeon/shelf_small.glb,dungeon,shelf_small.glb,.glb,31464,30.73,0.03,UNMAPPED,,,,60,110,1,1,,,
runtime_models,dungeon/shelf_small_books.glb,dungeon,shelf_small_books.glb,.glb,34208,33.41,0.0326,UNMAPPED,,,,216,386,1,1,,,
runtime_models,dungeon/shelf_small_candles.glb,dungeon,shelf_small_candles.glb,.glb,34072,33.27,0.0325,UNMAPPED,,,,231,329,1,1,,,
runtime_models,dungeon/shelves.glb,dungeon,shelves.glb,.glb,32948,32.18,0.0314,UNMAPPED,,,,152,284,1,1,,,
runtime_models,dungeon/shelves_decorated.glb,dungeon,shelves_decorated.glb,.glb,49976,48.8,0.0477,UNMAPPED,,,,1116,1942,1,1,,,
runtime_models,dungeon/shrine.glb,dungeon,shrine.glb,.glb,30000,29.3,0.0286,UNMAPPED,,,,94,176,1,1,,,
runtime_models,dungeon/shrine_candles.glb,dungeon,shrine_candles.glb,.glb,34056,33.26,0.0325,UNMAPPED,,,,360,544,1,1,,,
runtime_models,dungeon/sign_both.glb,dungeon,sign_both.glb,.glb,33752,32.96,0.0322,UNMAPPED,,,,206,317,1,1,,,
runtime_models,dungeon/sign_left.glb,dungeon,sign_left.glb,.glb,32384,31.62,0.0309,UNMAPPED,,,,126,191,1,1,,,
runtime_models,dungeon/sign_right.glb,dungeon,sign_right.glb,.glb,32452,31.69,0.0309,UNMAPPED,,,,126,195,1,1,,,
runtime_models,dungeon/skull.glb,dungeon,skull.glb,.glb,32540,31.78,0.031,UNMAPPED,,,,344,328,1,1,,,
runtime_models,dungeon/skull_candle.glb,dungeon,skull_candle.glb,.glb,35924,35.08,0.0343,UNMAPPED,,,,542,636,1,1,,,
runtime_models,dungeon/stairs.glb,dungeon,stairs.glb,.glb,37852,36.96,0.0361,UNMAPPED,,,,358,736,1,1,,,
runtime_models,dungeon/stairs_long.glb,dungeon,stairs_long.glb,.glb,39696,38.77,0.0379,UNMAPPED,,,,442,928,1,1,,,
runtime_models,dungeon/stairs_long_modular_center.glb,dungeon,stairs_long_modular_center.glb,.glb,31156,30.43,0.0297,UNMAPPED,,,,54,106,1,1,,,
runtime_models,dungeon/stairs_long_modular_left.glb,dungeon,stairs_long_modular_left.glb,.glb,35392,34.56,0.0338,UNMAPPED,,,,248,517,1,1,,,
runtime_models,dungeon/stairs_long_modular_right.glb,dungeon,stairs_long_modular_right.glb,.glb,35408,34.58,0.0338,UNMAPPED,,,,248,517,1,1,,,
runtime_models,dungeon/stairs_modular_center.glb,dungeon,stairs_modular_center.glb,.glb,31152,30.42,0.0297,UNMAPPED,,,,54,106,1,1,,,
runtime_models,dungeon/stairs_modular_left.glb,dungeon,stairs_modular_left.glb,.glb,34520,33.71,0.0329,UNMAPPED,,,,206,421,1,1,,,
runtime_models,dungeon/stairs_modular_right.glb,dungeon,stairs_modular_right.glb,.glb,34588,33.78,0.033,UNMAPPED,,,,206,421,1,1,,,
runtime_models,dungeon/stairs_narrow.glb,dungeon,stairs_narrow.glb,.glb,37864,36.98,0.0361,UNMAPPED,,,,358,736,1,1,,,
runtime_models,dungeon/stairs_wall_left.glb,dungeon,stairs_wall_left.glb,.glb,41832,40.85,0.0399,UNMAPPED,,,,574,1131,1,1,,,
runtime_models,dungeon/stairs_wall_right.glb,dungeon,stairs_wall_right.glb,.glb,42028,41.04,0.0401,UNMAPPED,,,,574,1131,1,1,,,
runtime_models,dungeon/stairs_walled.glb,dungeon,stairs_walled.glb,.glb,45940,44.86,0.0438,UNMAPPED,,,,790,1526,1,1,,,
runtime_models,dungeon/stairs_wide.glb,dungeon,stairs_wide.glb,.glb,37780,36.89,0.036,UNMAPPED,,,,358,736,1,1,,,
runtime_models,dungeon/stairs_wood.glb,dungeon,stairs_wood.glb,.glb,34532,33.72,0.0329,UNMAPPED,,,,296,492,1,1,,,
runtime_models,dungeon/stairs_wood_decorated.glb,dungeon,stairs_wood_decorated.glb,.glb,68520,66.91,0.0653,UNMAPPED,,,,2537,3878,1,1,,,
runtime_models,dungeon/stool.glb,dungeon,stool.glb,.glb,33548,32.76,0.032,UNMAPPED,,,,172,308,1,1,,,
runtime_models,dungeon/stool_round.glb,dungeon,stool_round.glb,.glb,34652,33.84,0.033,UNMAPPED,,,,268,401,1,1,,,
runtime_models,dungeon/sword_shield.glb,dungeon,sword_shield.glb,.glb,37220,36.35,0.0355,UNMAPPED,,,,542,857,1,1,,,
runtime_models,dungeon/sword_shield_broken.glb,dungeon,sword_shield_broken.glb,.glb,34664,33.85,0.0331,UNMAPPED,,,,396,641,1,1,,,
runtime_models,dungeon/sword_shield_gold.glb,dungeon,sword_shield_gold.glb,.glb,39776,38.84,0.0379,UNMAPPED,,,,542,801,1,1,,,
runtime_models,dungeon/table_long.glb,dungeon,table_long.glb,.glb,35012,34.19,0.0334,UNMAPPED,,,,280,476,1,1,,,
runtime_models,dungeon/table_long_broken.glb,dungeon,table_long_broken.glb,.glb,38892,37.98,0.0371,UNMAPPED,,,,550,1088,1,1,,,
runtime_models,dungeon/table_long_decorated_a.glb,dungeon,table_long_decorated_a.glb,.glb,56120,54.8,0.0535,UNMAPPED,,,,1961,2480,1,1,,,
runtime_models,dungeon/table_long_decorated_b.glb,dungeon,table_long_decorated_b.glb,.glb,42376,41.38,0.0404,UNMAPPED,,,,752,1208,1,1,,,
runtime_models,dungeon/table_long_decorated_c.glb,dungeon,table_long_decorated_c.glb,.glb,84676,82.69,0.0808,UNMAPPED,,,,3499,5321,1,1,,,
runtime_models,dungeon/table_long_tablecloth.glb,dungeon,table_long_tablecloth.glb,.glb,35692,34.86,0.034,UNMAPPED,,,,354,568,1,1,,,
runtime_models,dungeon/table_long_tablecloth_decorated_a.glb,dungeon,table_long_tablecloth_decorated_a.glb,.glb,56892,55.56,0.0543,UNMAPPED,,,,2035,2572,1,1,,,
runtime_models,dungeon/table_medium.glb,dungeon,table_medium.glb,.glb,34736,33.92,0.0331,UNMAPPED,,,,256,440,1,1,,,
runtime_models,dungeon/table_medium_broken.glb,dungeon,table_medium_broken.glb,.glb,35776,34.94,0.0341,UNMAPPED,,,,247,477,1,1,,,
runtime_models,dungeon/table_medium_decorated_a.glb,dungeon,table_medium_decorated_a.glb,.glb,47104,46.0,0.0449,UNMAPPED,,,,1186,1576,1,1,,,
runtime_models,dungeon/table_medium_decorated_b.glb,dungeon,table_medium_decorated_b.glb,.glb,41444,40.47,0.0395,UNMAPPED,,,,676,1080,1,1,,,
runtime_models,dungeon/table_medium_tablecloth.glb,dungeon,table_medium_tablecloth.glb,.glb,35024,34.2,0.0334,UNMAPPED,,,,270,482,1,1,,,
runtime_models,dungeon/table_medium_tablecloth_decorated_b.glb,dungeon,table_medium_tablecloth_decorated_b.glb,.glb,47504,46.39,0.0453,UNMAPPED,,,,1200,1618,1,1,,,
runtime_models,dungeon/table_round_large.glb,dungeon,table_round_large.glb,.glb,39036,38.12,0.0372,UNMAPPED,,,,666,856,1,1,,,
runtime_models,dungeon/table_round_medium.glb,dungeon,table_round_medium.glb,.glb,37276,36.4,0.0355,UNMAPPED,,,,506,664,1,1,,,
runtime_models,dungeon/table_round_small.glb,dungeon,table_round_small.glb,.glb,36628,35.77,0.0349,UNMAPPED,,,,434,612,1,1,,,
runtime_models,dungeon/table_small.glb,dungeon,table_small.glb,.glb,33848,33.05,0.0323,UNMAPPED,,,,192,348,1,1,,,
runtime_models,dungeon/table_small_decorated_a.glb,dungeon,table_small_decorated_a.glb,.glb,44116,43.08,0.0421,UNMAPPED,,,,986,1290,1,1,,,
runtime_models,dungeon/table_small_decorated_b.glb,dungeon,table_small_decorated_b.glb,.glb,57312,55.97,0.0547,UNMAPPED,,,,1576,2408,1,1,,,
runtime_models,dungeon/table_small_decorated_c.glb,dungeon,table_small_decorated_c.glb,.glb,35860,35.02,0.0342,UNMAPPED,,,,310,531,1,1,,,
runtime_models,dungeon/torch.glb,dungeon,torch.glb,.glb,33720,32.93,0.0322,UNMAPPED,,,,216,288,1,1,,,
runtime_models,dungeon/torch_lit.glb,dungeon,torch_lit.glb,.glb,34136,33.34,0.0326,UNMAPPED,,,,270,317,1,1,,,
runtime_models,dungeon/torch_mounted.glb,dungeon,torch_mounted.glb,.glb,32384,31.62,0.0309,UNMAPPED,,,,278,452,1,1,,,
runtime_models,dungeon/tractor.glb,dungeon,tractor.glb,.glb,109172,106.61,0.1041,UNMAPPED,,,,5382,6685,1,1,,,
runtime_models,dungeon/tree_dead_large.glb,dungeon,tree_dead_large.glb,.glb,32600,31.84,0.0311,UNMAPPED,,,,256,177,1,1,,,
runtime_models,dungeon/tree_dead_large_decorated.glb,dungeon,tree_dead_large_decorated.glb,.glb,44724,43.68,0.0427,UNMAPPED,,,,1496,1271,1,1,,,
runtime_models,dungeon/tree_dead_medium.glb,dungeon,tree_dead_medium.glb,.glb,32052,31.3,0.0306,UNMAPPED,,,,216,134,1,1,,,
runtime_models,dungeon/tree_dead_small.glb,dungeon,tree_dead_small.glb,.glb,31976,31.23,0.0305,UNMAPPED,,,,184,124,1,1,,,
runtime_models,dungeon/tree_pine_orange_large.glb,dungeon,tree_pine_orange_large.glb,.glb,36228,35.38,0.0345,UNMAPPED,,,,318,487,1,1,,,
runtime_models,dungeon/tree_pine_orange_medium.glb,dungeon,tree_pine_orange_medium.glb,.glb,36200,35.35,0.0345,UNMAPPED,,,,318,483,1,1,,,
runtime_models,dungeon/tree_pine_orange_small.glb,dungeon,tree_pine_orange_small.glb,.glb,35036,34.21,0.0334,UNMAPPED,,,,260,385,1,1,,,
runtime_models,dungeon/tree_pine_yellow_large.glb,dungeon,tree_pine_yellow_large.glb,.glb,36228,35.38,0.0345,UNMAPPED,,,,318,487,1,1,,,
runtime_models,dungeon/tree_pine_yellow_medium.glb,dungeon,tree_pine_yellow_medium.glb,.glb,36200,35.35,0.0345,UNMAPPED,,,,318,483,1,1,,,
runtime_models,dungeon/tree_pine_yellow_small.glb,dungeon,tree_pine_yellow_small.glb,.glb,35036,34.21,0.0334,UNMAPPED,,,,260,385,1,1,,,
runtime_models,dungeon/trunk_large_A.glb,dungeon,trunk_large_A.glb,.glb,31076,30.35,0.0296,UNMAPPED,,,,204,371,1,1,,,
runtime_models,dungeon/trunk_large_b.glb,dungeon,trunk_large_b.glb,.glb,34060,33.26,0.0325,UNMAPPED,,,,204,358,1,1,,,
runtime_models,dungeon/trunk_large_c.glb,dungeon,trunk_large_c.glb,.glb,34060,33.26,0.0325,UNMAPPED,,,,204,358,1,1,,,
runtime_models,dungeon/trunk_medium_a.glb,dungeon,trunk_medium_a.glb,.glb,33056,32.28,0.0315,UNMAPPED,,,,148,254,1,1,,,
runtime_models,dungeon/trunk_medium_b.glb,dungeon,trunk_medium_b.glb,.glb,33056,32.28,0.0315,UNMAPPED,,,,148,254,1,1,,,
runtime_models,dungeon/trunk_medium_c.glb,dungeon,trunk_medium_c.glb,.glb,33056,32.28,0.0315,UNMAPPED,,,,148,254,1,1,,,
runtime_models,dungeon/trunk_small_a.glb,dungeon,trunk_small_a.glb,.glb,34108,33.31,0.0325,UNMAPPED,,,,204,358,1,1,,,
runtime_models,dungeon/trunk_small_b.glb,dungeon,trunk_small_b.glb,.glb,34104,33.3,0.0325,UNMAPPED,,,,204,358,1,1,,,
runtime_models,dungeon/trunk_small_c.glb,dungeon,trunk_small_c.glb,.glb,34108,33.31,0.0325,UNMAPPED,,,,204,358,1,1,,,
runtime_models,dungeon/wagon.glb,dungeon,wagon.glb,.glb,54052,52.79,0.0515,UNMAPPED,,,,2004,2678,1,1,,,
runtime_models,dungeon/wagon_hay.glb,dungeon,wagon_hay.glb,.glb,94156,91.95,0.0898,UNMAPPED,,,,4668,6518,1,1,,,
runtime_models,dungeon/wall.glb,dungeon,wall.glb,.glb,38296,37.4,0.0365,UNMAPPED,,,,494,1037,1,1,,,
runtime_models,dungeon/wall_arched.glb,dungeon,wall_arched.glb,.glb,43432,42.41,0.0414,UNMAPPED,,,,724,1492,1,1,,,
runtime_models,dungeon/wall_archedwindow_gated.glb,dungeon,wall_archedwindow_gated.glb,.glb,41092,40.13,0.0392,UNMAPPED,,,,732,1354,1,1,,,
runtime_models,dungeon/wall_archedwindow_gated_scaffold.glb,dungeon,wall_archedwindow_gated_scaffold.glb,.glb,42376,41.38,0.0404,UNMAPPED,,,,674,1222,1,1,,,
runtime_models,dungeon/wall_archedwindow_open.glb,dungeon,wall_archedwindow_open.glb,.glb,41700,40.72,0.0398,UNMAPPED,,,,635,1135,1,1,,,
runtime_models,dungeon/wall_broken.glb,dungeon,wall_broken.glb,.glb,45396,44.33,0.0433,UNMAPPED,,,,784,1482,1,1,,,
runtime_models,dungeon/wall_corner.glb,dungeon,wall_corner.glb,.glb,39328,38.41,0.0375,UNMAPPED,,,,443,890,1,1,,,
runtime_models,dungeon/wall_corner_gated.glb,dungeon,wall_corner_gated.glb,.glb,39032,38.12,0.0372,UNMAPPED,,,,557,916,1,1,,,
runtime_models,dungeon/wall_corner_scaffold.glb,dungeon,wall_corner_scaffold.glb,.glb,40832,39.88,0.0389,UNMAPPED,,,,515,1035,1,1,,,
runtime_models,dungeon/wall_corner_small.glb,dungeon,wall_corner_small.glb,.glb,35100,34.28,0.0335,UNMAPPED,,,,223,468,1,1,,,
runtime_models,dungeon/wall_cracked.glb,dungeon,wall_cracked.glb,.glb,64640,63.12,0.0616,UNMAPPED,,,,2010,3416,1,1,,,
runtime_models,dungeon/wall_crossing.glb,dungeon,wall_crossing.glb,.glb,44028,43.0,0.042,UNMAPPED,,,,698,1364,1,1,,,
runtime_models,dungeon/wall_doorway.glb,dungeon,wall_doorway.glb,.glb,46572,45.48,0.0444,UNMAPPED,,,,1068,1436,1,1,,,
runtime_models,dungeon/wall_doorway_scaffold.glb,dungeon,wall_doorway_scaffold.glb,.glb,48564,47.43,0.0463,UNMAPPED,,,,1150,1618,1,1,,,
runtime_models,dungeon/wall_doorway_sides.glb,dungeon,wall_doorway_sides.glb,.glb,53108,51.86,0.0506,UNMAPPED,,,,1160,2234,1,1,,,
runtime_models,dungeon/wall_doorway_tsplit.glb,dungeon,wall_doorway_tsplit.glb,.glb,50920,49.73,0.0486,UNMAPPED,,,,1096,2087,1,1,,,
runtime_models,dungeon/wall_endcap.glb,dungeon,wall_endcap.glb,.glb,35276,34.45,0.0336,UNMAPPED,,,,222,472,1,1,,,
runtime_models,dungeon/wall_gated.glb,dungeon,wall_gated.glb,.glb,35096,34.27,0.0335,UNMAPPED,,,,449,833,1,1,,,
runtime_models,dungeon/wall_half.glb,dungeon,wall_half.glb,.glb,36028,35.18,0.0344,UNMAPPED,,,,272,554,1,1,,,
runtime_models,dungeon/wall_half_endcap.glb,dungeon,wall_half_endcap.glb,.glb,35948,35.11,0.0343,UNMAPPED,,,,268,551,1,1,,,
runtime_models,dungeon/wall_half_endcap_sloped.glb,dungeon,wall_half_endcap_sloped.glb,.glb,34996,34.18,0.0334,UNMAPPED,,,,230,460,1,1,,,
runtime_models,dungeon/wall_inset.glb,dungeon,wall_inset.glb,.glb,43692,42.67,0.0417,UNMAPPED,,,,668,1302,1,1,,,
runtime_models,dungeon/wall_inset_candles.glb,dungeon,wall_inset_candles.glb,.glb,47648,46.53,0.0454,UNMAPPED,,,,917,1669,1,1,,,
runtime_models,dungeon/wall_inset_shelves.glb,dungeon,wall_inset_shelves.glb,.glb,43992,42.96,0.042,UNMAPPED,,,,705,1359,1,1,,,
runtime_models,dungeon/wall_inset_shelves_broken.glb,dungeon,wall_inset_shelves_broken.glb,.glb,45140,44.08,0.043,UNMAPPED,,,,751,1455,1,1,,,
runtime_models,dungeon/wall_inset_shelves_decorateda.glb,dungeon,wall_inset_shelves_decorateda.glb,.glb,59372,57.98,0.0566,UNMAPPED,,,,1621,2935,1,1,,,
runtime_models,dungeon/wall_inset_shelves_decoratedb.glb,dungeon,wall_inset_shelves_decoratedb.glb,.glb,59912,58.51,0.0571,UNMAPPED,,,,1947,2913,1,1,,,
runtime_models,dungeon/wall_open_scaffold.glb,dungeon,wall_open_scaffold.glb,.glb,33580,32.79,0.032,UNMAPPED,,,,196,356,1,1,,,
runtime_models,dungeon/wall_pillar.glb,dungeon,wall_pillar.glb,.glb,38596,37.69,0.0368,UNMAPPED,,,,540,1091,1,1,,,
runtime_models,dungeon/wall_scaffold.glb,dungeon,wall_scaffold.glb,.glb,42376,41.38,0.0404,UNMAPPED,,,,584,1180,1,1,,,
runtime_models,dungeon/wall_shelves.glb,dungeon,wall_shelves.glb,.glb,58844,57.46,0.0561,UNMAPPED,,,,1582,2884,1,1,,,
runtime_models,dungeon/wall_sloped.glb,dungeon,wall_sloped.glb,.glb,35880,35.04,0.0342,UNMAPPED,,,,257,533,1,1,,,
runtime_models,dungeon/wall_tsplit.glb,dungeon,wall_tsplit.glb,.glb,42356,41.36,0.0404,UNMAPPED,,,,596,1187,1,1,,,
runtime_models,dungeon/wall_tsplit_sloped.glb,dungeon,wall_tsplit_sloped.glb,.glb,41668,40.69,0.0397,UNMAPPED,,,,555,1115,1,1,,,
runtime_models,dungeon/wall_window_closed.glb,dungeon,wall_window_closed.glb,.glb,42540,41.54,0.0406,UNMAPPED,,,,664,1248,1,1,,,
runtime_models,dungeon/wall_window_closed_scaffold.glb,dungeon,wall_window_closed_scaffold.glb,.glb,44016,42.98,0.042,UNMAPPED,,,,736,1392,1,1,,,
runtime_models,dungeon/wall_window_open.glb,dungeon,wall_window_open.glb,.glb,41444,40.47,0.0395,UNMAPPED,,,,604,1128,1,1,,,
runtime_models,dungeon/wall_window_open_scaffold.glb,dungeon,wall_window_open_scaffold.glb,.glb,42908,41.9,0.0409,UNMAPPED,,,,676,1272,1,1,,,
runtime_models,dungeon/wooden_gate.glb,dungeon,wooden_gate.glb,.glb,32516,31.75,0.031,UNMAPPED,,,,130,213,1,1,,,
runtime_models,dungeon/wooden_gate_halloween.glb,dungeon,wooden_gate_halloween.glb,.glb,49128,47.98,0.0469,UNMAPPED,,,,1800,1702,1,1,,,
